osmid,y,x,highway,street_count,ref,junction,railway,geometry
133933009,-12.121543,-77.0230396,,4,,,,POINT (-77.0230396 -12.121543)
133933273,-12.1220882,-77.0247222,traffic_signals,4,,,,POINT (-77.0247222 -12.1220882)
133933274,-12.1218988,-77.0238898,,4,,,,POINT (-77.0238898 -12.1218988)
133935048,-12.1222795,-77.0225065,,4,,,,POINT (-77.0225065 -12.1222795)
133935052,-12.1235268,-77.0234943,,4,,,,POINT (-77.0234943 -12.1235268)
133935053,-12.123717,-77.0243282,traffic_signals,4,,,,POINT (-77.0243282 -12.123717)
133935054,-12.1236846,-77.0248001,traffic_signals,4,,,,POINT (-77.0248001 -12.1236846)
133935055,-12.1235023,-77.0258933,,4,,,,POINT (-77.0258933 -12.1235023)
133935056,-12.1233387,-77.0268451,,4,,,,POINT (-77.0268451 -12.1233387)
133935057,-12.1231762,-77.0278183,,4,,,,POINT (-77.0278183 -12.1231762)
133935657,-12.1265595,-77.0280466,,4,,,,POINT (-77.0280466 -12.1265595)
133935659,-12.1269961,-77.0269613,,4,,,,POINT (-77.0269613 -12.1269961)
133935661,-12.1275288,-77.0256611,,3,,,,POINT (-77.0256611 -12.1275288)
133935662,-12.1277329,-77.025159,,3,,,,POINT (-77.025159 -12.1277329)
133935665,-12.1281777,-77.0240642,,3,,,,POINT (-77.0240642 -12.1281777)
133936088,-12.1274391,-77.028091,,4,,,,POINT (-77.028091 -12.1274391)
133936090,-12.1278821,-77.0269854,traffic_signals,4,,,,POINT (-77.0269854 -12.1278821)
133936466,-12.1283842,-77.0281427,,4,,,,POINT (-77.0281427 -12.1283842)
133936467,-12.1289813,-77.0266751,,4,,,,POINT (-77.0266751 -12.1289813)
133936468,-12.129235,-77.0260791,,4,,,,POINT (-77.0260791 -12.129235)
133938965,-12.1289685,-77.0289322,,3,,,,POINT (-77.0289322 -12.1289685)
133938967,-12.1292521,-77.0282078,,4,,,,POINT (-77.0282078 -12.1292521)
133938969,-12.1295225,-77.0274913,,3,,,,POINT (-77.0274913 -12.1295225)
133938971,-12.1298529,-77.0266017,,4,,,,POINT (-77.0266017 -12.1298529)
133938973,-12.1299389,-77.0264115,,4,,,,POINT (-77.0264115 -12.1299389)
133938975,-12.1300679,-77.0261043,,4,,,,POINT (-77.0261043 -12.1300679)
134250228,-12.0940363,-77.0349052,,5,,,,POINT (-77.0349052 -12.0940363)
134250229,-12.0945963,-77.0350751,,3,,,,POINT (-77.0350751 -12.0945963)
134250231,-12.0979919,-77.0366079,,3,,,,POINT (-77.0366079 -12.0979919)
134252760,-12.0980403,-77.0362412,,4,,,,POINT (-77.0362412 -12.0980403)
134252761,-12.0995484,-77.0364285,,3,,,,POINT (-77.0364285 -12.0995484)
134252763,-12.100492,-77.0366941,,3,,,,POINT (-77.0366941 -12.100492)
134252767,-12.103555,-77.0369725,,3,,,,POINT (-77.0369725 -12.103555)
134252768,-12.1040532,-77.0370375,,4,,,,POINT (-77.0370375 -12.1040532)
134252770,-12.1050775,-77.0371819,traffic_signals,4,,,,POINT (-77.0371819 -12.1050775)
134252774,-12.1062462,-77.0371822,,3,,,,POINT (-77.0371822 -12.1062462)
134252775,-12.1072081,-77.0371238,traffic_signals,4,,,,POINT (-77.0371238 -12.1072081)
134252777,-12.1072992,-77.0371195,traffic_signals,4,,,,POINT (-77.0371195 -12.1072992)
134252779,-12.1084422,-77.0370444,,3,,,,POINT (-77.0370444 -12.1084422)
134254598,-12.1069588,-77.0381507,,3,,,,POINT (-77.0381507 -12.1069588)
134254600,-12.1049884,-77.0379072,,4,,,,POINT (-77.0379072 -12.1049884)
134254601,-12.1039608,-77.037774,,4,,,,POINT (-77.037774 -12.1039608)
134380222,-12.1077946,-77.0393818,,3,,,,POINT (-77.0393818 -12.1077946)
134380224,-12.1082598,-77.038941,traffic_signals,4,,,,POINT (-77.038941 -12.1082598)
134380226,-12.1089646,-77.0382411,,4,,,,POINT (-77.0382411 -12.1089646)
134381515,-12.1114422,-77.0408585,,3,,,,POINT (-77.0408585 -12.1114422)
134381516,-12.1106255,-77.0399516,,4,,,,POINT (-77.0399516 -12.1106255)
134381517,-12.1113302,-77.0392754,,4,,,,POINT (-77.0392754 -12.1113302)
134381519,-12.1104912,-77.0383716,,4,,,,POINT (-77.0383716 -12.1104912)
134381825,-12.1095135,-77.0427388,,3,,,,POINT (-77.0427388 -12.1095135)
134381826,-12.1100465,-77.0422439,,4,,,,POINT (-77.0422439 -12.1100465)
134381827,-12.1107557,-77.0415485,crossing,4,,,,POINT (-77.0415485 -12.1107557)
134381829,-12.1121696,-77.0401233,,4,,,,POINT (-77.0401233 -12.1121696)
134384552,-12.1078252,-77.0409701,,4,,,,POINT (-77.0409701 -12.1078252)
134384554,-12.1083387,-77.0404818,,4,,,,POINT (-77.0404818 -12.1083387)
134384555,-12.1090549,-77.0397788,,4,,,,POINT (-77.0397788 -12.1090549)
138837115,-12.1019337,-77.03298,,4,,,,POINT (-77.03298 -12.1019337)
138838890,-12.1010309,-77.0345817,,3,,,,POINT (-77.0345817 -12.1010309)
138838891,-12.1009032,-77.0345641,,3,,,,POINT (-77.0345641 -12.1009032)
138838896,-12.0975931,-77.034069,,3,,,,POINT (-77.034069 -12.0975931)
138838899,-12.0969823,-77.0339476,,4,,,,POINT (-77.0339476 -12.0969823)
138839064,-12.1017692,-77.0319596,,3,,,,POINT (-77.0319596 -12.1017692)
138839065,-12.1018814,-77.0333691,,3,,,,POINT (-77.0333691 -12.1018814)
138839724,-12.1030236,-77.0328005,,4,,,,POINT (-77.0328005 -12.1030236)
138839725,-12.1032059,-77.033895,,4,,,,POINT (-77.033895 -12.1032059)
138846126,-12.0966381,-77.0295392,,4,,,,POINT (-77.0295392 -12.0966381)
138846127,-12.0976332,-77.0293958,,4,,,,POINT (-77.0293958 -12.0976332)
138846858,-12.0969188,-77.0315271,traffic_signals,4,,,,POINT (-77.0315271 -12.0969188)
138846859,-12.0979068,-77.031385,traffic_signals,4,,,,POINT (-77.031385 -12.0979068)
138846862,-12.098692,-77.0312537,traffic_signals,4,,,,POINT (-77.0312537 -12.098692)
138847345,-12.0967829,-77.030581,,4,,,,POINT (-77.030581 -12.0967829)
138847346,-12.0977771,-77.0304415,,4,,,,POINT (-77.0304415 -12.0977771)
138847350,-12.0985558,-77.0303099,,4,,,,POINT (-77.0303099 -12.0985558)
138847529,-12.1006693,-77.027965,,3,,,,POINT (-77.027965 -12.1006693)
138847789,-12.1013233,-77.0287891,,3,,,,POINT (-77.0287891 -12.1013233)
138851015,-12.1148352,-77.0368477,,4,,,,POINT (-77.0368477 -12.1148352)
138851017,-12.1148361,-77.0357876,,4,,,,POINT (-77.0357876 -12.1148361)
138851019,-12.1148526,-77.0347362,,4,,,,POINT (-77.0347362 -12.1148526)
138851020,-12.114857,-77.03349,,4,,,,POINT (-77.03349 -12.114857)
138851022,-12.1148633,-77.0323947,,4,,,,POINT (-77.0323947 -12.1148633)
138851437,-12.1043466,-77.0302964,,4,,,,POINT (-77.0302964 -12.1043466)
138851441,-12.1054156,-77.0301254,,4,,,,POINT (-77.0301254 -12.1054156)
138851445,-12.1064802,-77.029948,traffic_signals,4,,,,POINT (-77.029948 -12.1064802)
138851450,-12.1069956,-77.0298619,,3,,,,POINT (-77.0298619 -12.1069956)
138851451,-12.1075649,-77.029761,traffic_signals,4,,,,POINT (-77.029761 -12.1075649)
138851455,-12.1086233,-77.0295934,,4,,,,POINT (-77.0295934 -12.1086233)
138851457,-12.1092301,-77.0294851,traffic_signals,4,,,,POINT (-77.0294851 -12.1092301)
138851460,-12.1094918,-77.0294401,traffic_signals,4,,,,POINT (-77.0294401 -12.1094918)
138851462,-12.1104953,-77.029265,,4,,,,POINT (-77.029265 -12.1104953)
138851464,-12.111535,-77.029084,,4,,,,POINT (-77.029084 -12.111535)
138851465,-12.11258,-77.0289044,,4,,,,POINT (-77.0289044 -12.11258)
138851466,-12.1136383,-77.0287403,traffic_signals,4,,,,POINT (-77.0287403 -12.1136383)
138851467,-12.1137352,-77.0287246,traffic_signals,4,,,,POINT (-77.0287246 -12.1137352)
138851468,-12.1144761,-77.0285922,,4,,,,POINT (-77.0285922 -12.1144761)
138851469,-12.1169511,-77.0281857,,4,,,,POINT (-77.0281857 -12.1169511)
138851471,-12.1172141,-77.0281661,traffic_signals,4,,,,POINT (-77.0281661 -12.1172141)
138851473,-12.1169504,-77.0278046,,3,,,,POINT (-77.0278046 -12.1169504)
138851475,-12.1169529,-77.031378,,4,,,,POINT (-77.031378 -12.1169529)
138851476,-12.1169469,-77.0324368,traffic_signals,4,,,,POINT (-77.0324368 -12.1169469)
138851478,-12.116932,-77.0335161,,4,,,,POINT (-77.0335161 -12.116932)
138851479,-12.1169195,-77.0347428,,4,,,,POINT (-77.0347428 -12.1169195)
138851481,-12.1169014,-77.0358074,traffic_signals,4,,,,POINT (-77.0358074 -12.1169014)
138851483,-12.1168878,-77.0368662,traffic_signals,4,,,,POINT (-77.0368662 -12.1168878)
138851485,-12.1158549,-77.0368579,,4,,,,POINT (-77.0368579 -12.1158549)
138852135,-12.1190927,-77.0370603,traffic_signals,4,,,,POINT (-77.0370603 -12.1190927)
138852136,-12.1191001,-77.0368958,traffic_signals,4,,,,POINT (-77.0368958 -12.1191001)
138852138,-12.1191136,-77.0358286,traffic_signals,4,,,,POINT (-77.0358286 -12.1191136)
138852139,-12.1191236,-77.0347644,traffic_signals,4,,,,POINT (-77.0347644 -12.1191236)
138852140,-12.1191341,-77.0337386,,3,,,,POINT (-77.0337386 -12.1191341)
138852223,-12.1168838,-77.0370294,traffic_signals,3,,,,POINT (-77.0370294 -12.1168838)
138852224,-12.117126,-77.0370357,,3,,,,POINT (-77.0370357 -12.117126)
138853230,-12.115517,-77.0370027,,3,,,,POINT (-77.0370027 -12.115517)
138853234,-12.1162194,-77.0370223,,3,,,,POINT (-77.0370223 -12.1162194)
138853239,-12.120142,-77.0370862,,4,,,,POINT (-77.0370862 -12.120142)
138853789,-12.1190434,-77.0281929,,4,,,,POINT (-77.0281929 -12.1190434)
138853793,-12.1182817,-77.0281837,,4,,,,POINT (-77.0281837 -12.1182817)
138854662,-12.117889,-77.029064,traffic_signals,4,,,,POINT (-77.029064 -12.117889)
138854730,-12.1179283,-77.0380945,,4,,,,POINT (-77.0380945 -12.1179283)
138854732,-12.1179329,-77.037043,traffic_signals,4,,,,POINT (-77.037043 -12.1179329)
138854733,-12.117934,-77.0368766,traffic_signals,4,,,,POINT (-77.0368766 -12.117934)
138854734,-12.1179404,-77.0358173,,4,,,,POINT (-77.0358173 -12.1179404)
138854735,-12.1179468,-77.0347527,,4,,,,POINT (-77.0347527 -12.1179468)
138854736,-12.1179642,-77.0335173,,4,,,,POINT (-77.0335173 -12.1179642)
138854737,-12.1179723,-77.0324484,,4,,,,POINT (-77.0324484 -12.1179723)
138854739,-12.1179804,-77.0313858,,4,,,,POINT (-77.0313858 -12.1179804)
138854740,-12.1179986,-77.030317,traffic_signals,4,,,,POINT (-77.030317 -12.1179986)
138950640,-12.1256855,-77.0279782,,4,,,,POINT (-77.0279782 -12.1256855)
138986048,-12.1323881,-77.0257165,,4,,,,POINT (-77.0257165 -12.1323881)
140342034,-12.1332525,-77.0261578,,4,,,,POINT (-77.0261578 -12.1332525)
140342732,-12.1337456,-77.0254959,,3,,,,POINT (-77.0254959 -12.1337456)
140342734,-12.1344497,-77.0260547,,4,,,,POINT (-77.0260547 -12.1344497)
140343487,-12.1334526,-77.025423,,3,,,,POINT (-77.025423 -12.1334526)
140343534,-12.1329456,-77.0234934,,3,,,,POINT (-77.0234934 -12.1329456)
140343535,-12.1331227,-77.0242096,,3,,,,POINT (-77.0242096 -12.1331227)
140343536,-12.1332296,-77.024581,,3,,,,POINT (-77.024581 -12.1332296)
140344731,-12.1313943,-77.022391,,3,,,,POINT (-77.022391 -12.1313943)
140344732,-12.1316707,-77.0234285,,3,,,,POINT (-77.0234285 -12.1316707)
140344734,-12.1318432,-77.0235758,,3,,,,POINT (-77.0235758 -12.1318432)
140344737,-12.1320729,-77.0245154,,3,,,,POINT (-77.0245154 -12.1320729)
140346734,-12.1315375,-77.0249727,,3,,,,POINT (-77.0249727 -12.1315375)
140346737,-12.1321767,-77.0248796,,3,,,,POINT (-77.0248796 -12.1321767)
140346740,-12.1338702,-77.0243114,,3,,,,POINT (-77.0243114 -12.1338702)
140346743,-12.1347155,-77.0239343,,3,,,,POINT (-77.0239343 -12.1347155)
140346745,-12.1350634,-77.024942,,3,,,,POINT (-77.024942 -12.1350634)
140347256,-12.1344574,-77.0234362,crossing,3,,,,POINT (-77.0234362 -12.1344574)
140351881,-12.1359266,-77.0251829,,3,,,,POINT (-77.0251829 -12.1359266)
140351885,-12.1375176,-77.0265285,,3,,,,POINT (-77.0265285 -12.1375176)
140355727,-12.1366692,-77.0285344,,3,,,,POINT (-77.0285344 -12.1366692)
140355743,-12.1309566,-77.0338801,,3,,,,POINT (-77.0338801 -12.1309566)
140355751,-12.1269025,-77.0372888,,3,,,,POINT (-77.0372888 -12.1269025)
171762496,-12.0803685,-77.0277283,,3,,,,POINT (-77.0277283 -12.0803685)
171763087,-12.0814048,-77.0273154,,3,,,,POINT (-77.0273154 -12.0814048)
182439939,-12.2182515,-76.9769446,,3,,,,POINT (-76.9769446 -12.2182515)
182472502,-12.07567,-76.9636382,traffic_signals,4,,,,POINT (-76.9636382 -12.07567)
182472504,-12.0783728,-76.9650496,,3,,,,POINT (-76.9650496 -12.0783728)
182472505,-12.0792278,-76.9656745,,3,,,,POINT (-76.9656745 -12.0792278)
182472511,-12.0860006,-76.9879059,motorway_junction,3,1A,crossing,,POINT (-76.9879059 -12.0860006)
182472514,-12.0939775,-77.0571695,,4,,,,POINT (-77.0571695 -12.0939775)
197647900,-12.1126416,-77.0299762,traffic_signals,4,,,,POINT (-77.0299762 -12.1126416)
197649398,-12.1074136,-77.0288715,,4,,,,POINT (-77.0288715 -12.1074136)
197654143,-12.119432,-77.0259471,motorway_junction,3,8,,,POINT (-77.0259471 -12.119432)
197654176,-12.1331104,-77.021467,motorway_junction,3,10,,,POINT (-77.021467 -12.1331104)
197654185,-12.1343014,-77.0214719,,3,,,,POINT (-77.0214719 -12.1343014)
197654198,-12.1361673,-77.0255712,,3,,,,POINT (-77.0255712 -12.1361673)
197656057,-12.1243685,-77.0369482,,4,,,,POINT (-77.0369482 -12.1243685)
197656200,-12.1249544,-77.0369499,,4,,,,POINT (-77.0369499 -12.1249544)
197656584,-12.1229069,-77.0358697,,3,,,,POINT (-77.0358697 -12.1229069)
197656586,-12.1232984,-77.0369451,,4,,,,POINT (-77.0369451 -12.1232984)
197656644,-12.1267246,-77.0359239,,3,,,,POINT (-77.0359239 -12.1267246)
197656647,-12.1249701,-77.0358967,,4,,,,POINT (-77.0358967 -12.1249701)
197656648,-12.1243762,-77.035893,,4,,,,POINT (-77.035893 -12.1243762)
197657720,-12.126376,-77.0349286,,3,,,,POINT (-77.0349286 -12.126376)
197657722,-12.1249848,-77.0348987,,4,,,,POINT (-77.0348987 -12.1249848)
197657723,-12.1243834,-77.0348724,,4,,,,POINT (-77.0348724 -12.1243834)
197658041,-12.1233277,-77.0348524,,4,,,,POINT (-77.0348524 -12.1233277)
197658042,-12.1233315,-77.033791,,3,,,,POINT (-77.033791 -12.1233315)
197658044,-12.1238469,-77.033835,,3,,,,POINT (-77.033835 -12.1238469)
197658046,-12.1238434,-77.0337394,,3,,,,POINT (-77.0337394 -12.1238434)
197658047,-12.1243455,-77.0331255,,3,,,,POINT (-77.0331255 -12.1243455)
197658843,-12.1222851,-77.0348238,,4,,,,POINT (-77.0348238 -12.1222851)
197658844,-12.121223,-77.0348179,,4,,,,POINT (-77.0348179 -12.121223)
197658845,-12.1201702,-77.0347716,,4,,,,POINT (-77.0347716 -12.1201702)
197659537,-12.1222965,-77.0336804,,3,,,,POINT (-77.0336804 -12.1222965)
197659539,-12.1222601,-77.0369422,,4,,,,POINT (-77.0369422 -12.1222601)
197659540,-12.1222483,-77.0379949,,4,,,,POINT (-77.0379949 -12.1222483)
197659541,-12.1222572,-77.0390337,,4,,,,POINT (-77.0390337 -12.1222572)
197659543,-12.1222969,-77.0397025,,4,,,,POINT (-77.0397025 -12.1222969)
197660042,-12.1211768,-77.0401154,,4,,,,POINT (-77.0401154 -12.1211768)
197660043,-12.1211935,-77.0390256,,4,,,,POINT (-77.0390256 -12.1211935)
197660045,-12.1212093,-77.0379947,,4,,,,POINT (-77.0379947 -12.1212093)
197660046,-12.1211995,-77.0369119,,4,,,,POINT (-77.0369119 -12.1211995)
197660048,-12.1212111,-77.0358524,,4,,,,POINT (-77.0358524 -12.1212111)
197660075,-12.1217392,-77.0401102,,3,,,,POINT (-77.0401102 -12.1217392)
197660496,-12.1243908,-77.0339007,,3,,,,POINT (-77.0339007 -12.1243908)
197661433,-12.1232832,-77.0322109,,3,,,,POINT (-77.0322109 -12.1232832)
197667413,-12.1212376,-77.0336999,,4,,,,POINT (-77.0336999 -12.1212376)
197667414,-12.121935,-77.0329258,,4,,,,POINT (-77.0329258 -12.121935)
197667415,-12.122433,-77.0323622,,4,,,,POINT (-77.0323622 -12.122433)
197667417,-12.122926,-77.0318028,traffic_signals,4,,,,POINT (-77.0318028 -12.122926)
197667892,-12.1190909,-77.0390181,,3,,,,POINT (-77.0390181 -12.1190909)
197667893,-12.1190917,-77.0381089,,4,,,,POINT (-77.0381089 -12.1190917)
197668241,-12.1201145,-77.0390176,,6,,,,POINT (-77.0390176 -12.1201145)
197668242,-12.1189554,-77.0389959,,3,,,,POINT (-77.0389959 -12.1189554)
197668243,-12.1179329,-77.0389699,,6,,,,POINT (-77.0389699 -12.1179329)
197668686,-12.1232833,-77.0390035,,5,,,,POINT (-77.0390035 -12.1232833)
197669377,-12.1211689,-77.040635,,4,,,,POINT (-77.040635 -12.1211689)
197669379,-12.1200816,-77.0417055,,6,,,,POINT (-77.0417055 -12.1200816)
197672455,-12.1190578,-77.0425146,,3,,,,POINT (-77.0425146 -12.1190578)
197672456,-12.1190682,-77.0416815,,3,,,,POINT (-77.0416815 -12.1190682)
197672457,-12.1190753,-77.0411143,,3,,,,POINT (-77.0411143 -12.1190753)
197675227,-12.1100679,-77.0516981,,3,,,,POINT (-77.0516981 -12.1100679)
197675229,-12.1117049,-77.0514491,,3,,,,POINT (-77.0514491 -12.1117049)
197675237,-12.113795,-77.0490225,,3,,,,POINT (-77.0490225 -12.113795)
197675239,-12.1148536,-77.0487951,,3,,,,POINT (-77.0487951 -12.1148536)
197675240,-12.115599,-77.048108,,3,,,,POINT (-77.048108 -12.115599)
197675242,-12.1163115,-77.0474024,,3,,,,POINT (-77.0474024 -12.1163115)
197675245,-12.1170698,-77.0461753,,3,,,,POINT (-77.0461753 -12.1170698)
197675261,-12.1185059,-77.0441818,,3,,,,POINT (-77.0441818 -12.1185059)
197675262,-12.1186465,-77.044107,,3,,,,POINT (-77.044107 -12.1186465)
197675276,-12.1201482,-77.043478,,3,,,,POINT (-77.043478 -12.1201482)
197675278,-12.1206351,-77.0432328,,3,,,,POINT (-77.0432328 -12.1206351)
197675281,-12.1211428,-77.0430057,,3,,,,POINT (-77.0430057 -12.1211428)
197675289,-12.1220813,-77.041704,,3,,,,POINT (-77.041704 -12.1220813)
197675303,-12.1226666,-77.0402437,,3,,,,POINT (-77.0402437 -12.1226666)
197680544,-12.0970661,-77.0701886,,4,,,,POINT (-77.0701886 -12.0970661)
197680584,-12.0948631,-77.0763256,,4,,,,POINT (-77.0763256 -12.0948631)
197680585,-12.0952356,-77.0753178,,4,,,,POINT (-77.0753178 -12.0952356)
197680586,-12.0956197,-77.0742752,,3,,,,POINT (-77.0742752 -12.0956197)
197680589,-12.096722,-77.0711599,,3,,,,POINT (-77.0711599 -12.096722)
197681807,-12.0901611,-77.0699324,,3,,,,POINT (-77.0699324 -12.0901611)
197681809,-12.0901984,-77.0701368,,3,,,,POINT (-77.0701368 -12.0901984)
197681810,-12.0903264,-77.0702431,,3,,,,POINT (-77.0702431 -12.0903264)
197681811,-12.0900334,-77.0710648,,4,,,,POINT (-77.0710648 -12.0900334)
197681812,-12.0896705,-77.0720911,,4,,,,POINT (-77.0720911 -12.0896705)
197681813,-12.0893058,-77.0731327,,4,,,,POINT (-77.0731327 -12.0893058)
197681818,-12.0905261,-77.0758447,,4,,,,POINT (-77.0758447 -12.0905261)
197681820,-12.0925432,-77.0765851,,4,,,,POINT (-77.0765851 -12.0925432)
197681822,-12.0935289,-77.0769528,,4,,,,POINT (-77.0769528 -12.0935289)
197681823,-12.0944951,-77.0773215,,3,,,,POINT (-77.0773215 -12.0944951)
252115302,-12.1258475,-77.02693,,4,,,,POINT (-77.02693 -12.1258475)
252115303,-12.1222441,-77.026799,,4,,,,POINT (-77.026799 -12.1222441)
252115304,-12.1214232,-77.0267836,,4,,,,POINT (-77.0267836 -12.1214232)
252115305,-12.1203992,-77.0267557,,4,,,,POINT (-77.0267557 -12.1203992)
252115306,-12.1199108,-77.0267407,,4,,,,POINT (-77.0267407 -12.1199108)
252115368,-12.1203958,-77.0276653,,3,,,,POINT (-77.0276653 -12.1203958)
252115369,-12.1214952,-77.0277303,,4,,,,POINT (-77.0277303 -12.1214952)
252115370,-12.1223569,-77.0277721,,4,,,,POINT (-77.0277721 -12.1223569)
252115496,-12.1326333,-77.0256472,,3,,,,POINT (-77.0256472 -12.1326333)
257943345,-12.1273821,-77.0260175,,4,,,,POINT (-77.0260175 -12.1273821)
257943346,-12.130923,-77.0261363,,3,,,,POINT (-77.0261363 -12.130923)
257943347,-12.1160675,-77.0456846,,4,,,,POINT (-77.0456846 -12.1160675)
257943348,-12.1090642,-77.0527019,,3,,,,POINT (-77.0527019 -12.1090642)
257943466,-12.0907125,-77.0852219,,3,,,,POINT (-77.0852219 -12.0907125)
257943470,-12.0897812,-77.0874508,,3,,,,POINT (-77.0874508 -12.0897812)
257943471,-12.0896958,-77.0878233,,3,,,,POINT (-77.0878233 -12.0896958)
257943482,-12.0869388,-77.0934908,,3,,,,POINT (-77.0934908 -12.0869388)
257943483,-12.086091,-77.0953912,traffic_signals,5,,,,POINT (-77.0953912 -12.086091)
257943488,-12.0763969,-77.0994152,,4,,,,POINT (-77.0994152 -12.0763969)
257946205,-12.1204917,-77.0453909,,3,,,,POINT (-77.0453909 -12.1204917)
257946384,-12.0897611,-77.0842682,traffic_signals,4,,,,POINT (-77.0842682 -12.0897611)
257946389,-12.0877139,-77.0885903,,3,,,,POINT (-77.0885903 -12.0877139)
257946393,-12.086526,-77.0880272,,4,,,,POINT (-77.0880272 -12.086526)
257946397,-12.0829131,-77.0959318,traffic_signals,4,,,,POINT (-77.0959318 -12.0829131)
257946400,-12.0752241,-77.097742,,3,,,,POINT (-77.097742 -12.0752241)
257946401,-12.0749939,-77.0982145,,3,,,,POINT (-77.0982145 -12.0749939)
257946434,-12.0901067,-77.0297561,,4,,,,POINT (-77.0297561 -12.0901067)
257946437,-12.0855314,-77.0285383,,3,,,,POINT (-77.0285383 -12.0855314)
257946440,-12.0848759,-77.0284717,,4,,,,POINT (-77.0284717 -12.0848759)
257946443,-12.0837209,-77.0281637,traffic_signals,4,,,,POINT (-77.0281637 -12.0837209)
257946446,-12.0815628,-77.0284621,,4,,,,POINT (-77.0284621 -12.0815628)
257946448,-12.0804904,-77.0286134,traffic_signals,4,,,,POINT (-77.0286134 -12.0804904)
257946473,-12.0822981,-77.0336367,traffic_signals,4,,,,POINT (-77.0336367 -12.0822981)
257946476,-12.081208,-77.0337991,traffic_signals,4,,,,POINT (-77.0337991 -12.081208)
257946480,-12.07951,-77.0340522,traffic_signals,4,,,,POINT (-77.0340522 -12.07951)
257946707,-12.113958,-77.0347333,,4,,,,POINT (-77.0347333 -12.113958)
257946713,-12.1139092,-77.0334773,,4,,,,POINT (-77.0334773 -12.1139092)
257946723,-12.1116399,-77.0313337,,4,,,,POINT (-77.0313337 -12.1116399)
257946726,-12.1106045,-77.0314146,,4,,,,POINT (-77.0314146 -12.1106045)
257946751,-12.1106273,-77.0323877,,3,,,,POINT (-77.0323877 -12.1106273)
258069478,-12.0882615,-76.9811072,motorway_junction,3,3C,,,POINT (-76.9811072 -12.0882615)
258309932,-12.1419848,-77.0266267,,3,,,,POINT (-77.0266267 -12.1419848)
258310049,-12.1610552,-77.0257215,,3,,,,POINT (-77.0257215 -12.1610552)
